Unnamed: 0,content,label
137,"Starting the new month with a bang. 
Today we visited Kiserian Primary School to discuss with our kids on matters conservation.
Our topics of the day, Biodiversity and Climate Change. 

#conservation #climatechange #wildlife #protect https://t.co/KnZGDa3wHj",Neutral
138,"New governance rules proposed in wake of Baltimore water and wastewater system failures
Source: baltimorebrew.com (baltimorebrew.com/2023/01/31/new…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Positive
139,"Fungi is helping to turn ocean trash into treasure for prescription drugs - Study Finds
Source: studyfinds.org (studyfinds.org/fungi-plastic-…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Positive
140,"Wisconsin legislator says PFAS pollution in state's water seems 'insurmountable' | Fox News
Source: foxnews.com (foxnews.com/us/wisconsin-l…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Neutral
141,"Light Pollution Is Dimming Our View of the Sky, and It's Getting Worse - Scientific American
Source: scientificamerican.com (scientificamerican.com/article/light-…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Negative
142,"Global water resources and the role of groundwater in a resilient water future - Nature
Source: nature.com (nature.com/articles/s4301…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Neutral
143,"Wisconsin GOP signals possible movement on PFAS pollution - AP News
Source: apnews.com (apnews.com/article/wiscon…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Neutral
144,"Another investigation planned over St. Charles water contamination - FOX 2
Source: fox2now.com (fox2now.com/news/missouri/…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Neutral
145,"Three Jefferson County refineries ranked top water polluters - Beaumont Enterprise
Source: beaumontenterprise.com (beaumontenterprise.com/business/artic…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Positive
146,"Somerset student to take electric powerboat around UK - BBC News
Source: bbc.com (bbc.com/news/uk-englan…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Positive
147,"City of St. Charles plans to investigate water contamination at well site | FOX 2
Source: fox2now.com (fox2now.com/news/missouri/…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Positive
148,"I do give a shit about water pollution, insists Thérèse Coffey | News | The Times
Source: thetimes.co.uk (thetimes.co.uk/article/i-do-g…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Neutral
149,"Plastic pollution in Nigeria: Whose job is it to clean up the mess? - Phys.org
Source: phys.org (phys.org/news/2023-01-p…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Negative
150,"Readers respond: Act now to fix water contamination - oregonlive.com
Source: oregonlive.com (oregonlive.com/opinion/2023/0…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Neutral
151,"Plastic Water Bottles May Be Next Ban In Hawaii's War Against Pollution
Source: civilbeat.org (civilbeat.org/2023/01/plasti…)
#climatechange #oceans #oceanpullution #pollution #news #climateline",Positive
152,"Amazing turnout for our first-ever #Sustainability Ambassadors training session, led by our very own @michelleyca and @UTMMScSM Director Shashi Kant. 🙌

So exciting to see the enthusiasm @UTM students have for #volunteering! 🥰🌱♻️

Sign up here: forms.office.com/r/AMH707B9jy

#UofT https://t.co/KMSMo0QvK2",Positive
153,"Join us for exciting events and connect with like-minded individuals who believe in the power of NFTs to drive change. Only with InuitPower. #NFTEvents #ClimateChange

discord.com/invite/f5u44hH…
linktr.ee/inuitpower",Neutral
154,"#childrensbook #greenkids #childrensbooks #ecokidsproject #ebooks #gogreen #sustainability #greenfuture
When children know all about #environmental care
In the #future they won't need to worry about not having clean water and air 

funwritings.com/shop https://t.co/t4yiXmVRD7",Positive
155,"So Biden thinks #ClimateChange is a bigger threat than #NuclearWar. 

It’s frightening we have a #POTUS that detached from reality. #ClimateScam #TheFive #Biden",Neutral
156,"Attn college students! @NOAA #ChesBay Office &amp; @ChesResearch have 5 #paid summer #internships. Includes #POCInSTEM &amp; 1st gen opportunities. Interns to focus on community partnerships, fish habitat, field research, #ClimateChange. Apps due 2/20! Info: bit.ly/3QbA2IG. https://t.co/o2sIKymPmP",Neutral
157,"Need to run a carbon project? Our NEW knowledge base is now live with step-by-step guides, interactive tutorials, and videos. Get started at community.farmlab.com.au/knowledge

 #FarmLab #CarbonProject #Sustainability https://t.co/5q89RY2zZ5",Positive
158,"An accounting firm leader in #sustainability writes about #degrowth in New Zealand. 

grantthornton.co.nz/insights/why-c…

Thank you Michael Worth!",Negative
159,"Growing a mushroom #business downtown.  

The founder of Black Forest Mushrooms plans to grow gourmet mushrooms locally, reducing their carbon footprint. 

heraldnet.com/business/growi… #SmallBusiness #smallbiz #entrepreneur #environment #sustainable #GoodNews",Positive
160,"In 16 years, the number of discarded appliances will have doubled. Most of it is dumped or burned... This has to change. Why shouldn't products last a decade or a lifetime? 

#headphones #electronics #music #sustainability https://t.co/U4NaeaEJcM",Positive
161,"Revive and restore wetlands, home to 40 per cent of all biodiversity.

#un #climatechange #policy

ift.tt/ocjxlqG",Positive
162,#BreakFreeFromPlastic - The global movement envisioning a future free from plastic pollution. #environment #plastic #PlasticPollution breakfreefromplastic.org,Positive
163,Are you a #Sustainability executive championing pragmatic ESG strategies? Do you know a leader who has built new business models and implemented emerging technologies? Then nominate them TODAY for @constellationr’s #ESG50: buff.ly/3is7VrP,Positive
164,"With the Inflation Reduction Act supporting renewable energy &amp; decarbonization in US, China's strong support of green technology, and Europe's Green Deal Industrial Plan, green tech is about to enjoy a fresh flood of money and fewer regulatory hurdles #climatechange #innovation",Positive
165,"Heatwave, flooding and thunderstorms forecast in weather extremes for the South Island
Source: stuff.co.nz (stuff.co.nz/national/13111…)
#climatechange #heatwave #news #climateline",Neutral
166,"BOM's Heatwave warning for Queensland's south-east with no overnight relief - ABC News
Source: abc.net.au (abc.net.au/news/2023-02-0…)
#climatechange #heatwave #news #climateline",Negative
167,Americans Believe Climate Change Is Happening But Are Only Willing To Pay $1 In Carbon Tax #biden #climatechange #polls @cliffordribner cliffordribner.com/?p=339213&wpwa…,Negative
168,"#FarRightPoliticians R obsessed with 
#FundingTheWealthy&amp;
#TheFossilFuelIndustry

#JustStopIt! 
bcuz 
StatePoliticians2 are not immune from
#National
#IntegrityCommission&amp; ThePeople need 2know what #AllGovts are doing Now 
2Stop the Impact of
#ClimateChange!

@climate200 @abc730",Neutral
169,"“The #Fed has really, I wouldn't say stepped back, but I think it's become more discerning and more judicious in terms of what's on the table for its approach to climate change,"" says Professor @CParaSkinner of the Fed's #climatechange pilot. bit.ly/3JhfCfV via @Reuters",Neutral
170,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/8k36b",Neutral
171,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/mxbn6",Neutral
172,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/zvdgn",Neutral
173,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/v4jpt",Neutral
174,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/yakk3",Neutral
175,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/js8us",Neutral
176,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/9m82q",Neutral
177,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/c3aja",Neutral
178,"Our EVP, Paul Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum's Davos 2023 Annual Meeting: expanding #sustainability, supply chain #resiliency, &amp; attracting and developing talent. Read his insights:  share.flexsocial.net/bw9hu",Neutral
179,I’m afraid this is the new normal. #climatechange,Negative
180,"The following was performed by a professional tree hugger under no supervision of other professionals. Accordingly we encourage that everyone attempt to recreate or re-enact the activity with a tree near you. 
ecopaper.com
#sketch #notebooks #writing #sustainability https://t.co/v4Nvu6OZr3",Positive
181,Beaufort County most at risk in nation for climate change impact - WJCL News Savannah dlvr.it/Shp6L7 #ClimateChange,Negative
182,"Unboxing the environmentally-themed I Care Bear, which is made from recycled materials. #carebears #icarebear #environment #environmentallyfriendly #recycle #recycling #walmart #walmartfinds #unboxing #unboxingtoys #plush #plushies #teddybear

tiktok.com/t/ZTRst8Ax6/",Positive
183,Research: How climate change is fueling itself. Read more ⬇️ news.ucr.edu/articles/2023/… #climatechange @UCRCNAS #airpollution #research,Positive
184,"You cannot preach about caring about #environment if you are supporting animal agriculture that pollutes more than all traffic combined. So, all celebs ""caring"" about environment, start from your plates.  #govegan #vegan #veganism",Positive
185,@CascadesSD launches a new closed basket made of recycled &amp; recyclable corrugated cardboard for the produce sector. #foodpackaging #circulareconomy #sustainability  foodincanada.com/packaging/casc…,Positive
186,"Jenn-Hui Tan from Fidelity shares about why businesses and investors should keep an eye on the loss of biodiversity and how it affects the global prosperity.

#sustainability #biodiversity #investing

Find out more in the latest @FSsustain article: fssustainability.com.au/expert-feeds/n… https://t.co/a699wPsV7V",Neutral
187,"UK has been ‘too slow’ on climate change, warns watchdog #Environment #ClimateStrike #ClimateJustice #ClimateMatters [Video] dlvr.it/Shp5dB",Negative
188,How to Adapt to Climate Change - Harvard Magazine dlvr.it/Shp5YB #ClimateChange,Neutral
189,The #EnvironmentalDisasters exacerbated by #ClimateChange cause significant harm to K-12 education during disasters like wildfires &amp; hurricanes — emphasizing the multitude of ways that #AirPollution &amp; #ClimateChange affect us. Read here for more: bit.ly/3Ht3ghZ,Negative
190,Oh my…just one more way that humans are influencing #ClimateChange,Neutral
191,Texas is now a winter weather state. Climate change is real. #ClimateChange #txwx,Neutral
192,"Regarding #ClimateChange, objectivity would show that the changes in earth's axis tilting behavior have a bigger impact 4 #GlobalWarming &amp; #GlobalCooling &amp; #Monsoon cycles than CO2 levels.",Negative
193,"California's storms may be over for now, but science suggests #climatechange is making them worse. Shocking stat: The atmospheric rivers that brought California's rain and snow could carry 34% more precipitation by the middle of this century. Learn more: climatesignals.org/headlines/cali…",Negative
194,@ianbremmer @CSIRO is this fungi evident in Australia? If not what should we do to prevent its entry here and or spread (apart from fix #climatechange,Neutral
