,content,label
137,"Read the story- dissenttimes.com/blue-economy-p…

#Globalization has led developed countries to harness fossil fuels for the Red Economy but with #climatechange affecting our planet, it is important to focus on the #Green #Economy. It helps to have more sustainable growth and development.",Neutral
138,"@DrEliDavid Fun fact, @BillGates in one trip impacts positively the world with his agenda and actions wrt #climatechange more than I and thousands like me do whole year",Neutral
139,"Community engagement is a critical part of a #ClimateAction plan;we should create #solutions to face the #challenges confronting us due to #ClimateChange.This includes reducing our #carbon imprint,as well as measures to become more #resilient to the #challenges of #ClimateChange. https://t.co/fbqYauWrHv",Positive
140,The Red Sea Could be a Climate Refuge for Coral Reefs dlvr.it/ShjVjD #ClimateChange https://t.co/ecLE6iisnb,Negative
141,"Found myself in an #economy #botany #lecture listening to intriguing concepts about how #cassava can help poorest of the poor nations attain #foodsecurity. And the question I kept asking myself is ""Will the impact of #ClimateChange allow that to happen?🤔If no, what are we doing? https://t.co/nwSKBzuRug",Neutral
142,"The @PortOfLongBeach aims to become the world’s first zero-emissions port

♻️ Building on nearly two decades of green initiatives, the port is establishing a Zero Emissions, Energy Resilient Operations program – called ZEERO

#sustainability
@splash_247 
splash247.com/port-of-long-b… https://t.co/QDoXn8wNNo",Positive
143,"Symphony Environmental India is dedicated to revolutionising the plastics industry by making it smarter, safer and more sustainable. Join us in this journey towards a greener world.
#Sustainability #zerowaste #wastereduction @Pif_PLASTINDIA https://t.co/NZYkzfu57D",Negative
144,"Having already endured some of the world’s longest school closures due to the pandemic.

Children are experiencing yet another threat to their future with their schools dismantled by the floods. 

#RaceAgainstTime #ClimateChange #floodsinpakistan #Children https://t.co/DIGLdY7PJB",Positive
145,"Mood in nature is always in circular cheer.

Get inspired from nature. Switch from linear lifestyle of ""make, use &amp; throw"" to a circular lifestyle.

#renewablematerials ​#carbonfootprint #climatechange #sustainable #globalwarming #sustainableliving #circularity #circulareconomy https://t.co/zXAvRQEbZa",Neutral
146,"Minus 70% power consumption last year!
We are very proud, the modernization of the GÖCH office has led to great energy savings! 
An office has incredible potential for savings. Have you found yours yet?
#Sustainability #energybills #climate https://t.co/bw673GCEA2",Positive
147,#ClimateChange Is Affecting Crop Yields And Reducing Global #Food Supplies #climate #drought #climatesolutions #climatecrisis tinyurl.com/yxv552vf,Neutral
148,"Just Landed! 

Introducing 
@FOHInc

See the award-winning 𝗦𝗨𝗦𝗧𝗔𝗜𝗡𝗔𝗕𝗟𝗘, hospitality and food service brand for yourself on our stand at 
@catexexhibition
 2023. 

Stand E3 from Tuesday 21st – Thursday 23rd February👋

#Sustainability #FOTH #WeAreBunzl #Catex2023 https://t.co/R4KDzz53C5",Neutral
149,"Why are the planets aligning for #sustainability to become mainstream?
What are the economic benefits of #greengrowth?
How sustainability strategies can help accelerate #innovation and #digitaltransformation?
What is the role of #data, #analytics and #AI…lnkd.in/e3etdqgg",Positive
150,"Did you know that #ClimateChange is not just about warming temperatures? In fact, more deaths occur from cold temperatures than hot temperatures. It's important to understand the broader impacts of a changing climate. #GlobalWarming #ClimateAction",Neutral
151,"Adveco looks at why solar thermal applications remain one of the best ways to decarbonise hot water without driving up operational costs… bit.ly/advecosolar
#solarthermal #heatpump #netzero #waterheating #decarbonisation #sustainability #drainback #solarcollectors https://t.co/HiOigNdYjp",Neutral
152,"A permanent position is open in our lab 
@UMR_Herbivores
 on the design and modeling of agroecological livestock farming systems ➡️  jobs.inrae.fr/en/open-compet… #agroecology #grassland #croplivestockintegration #sustainability #ecosystemservices #impacts #INRAErecrute #JobAlert 🐮🐑 https://t.co/bYxwlJYIEr",Negative
153,"Join us for the #plantation and let us together plant for the posterity. If not now, there ain't a time to ameliorate our environment.
Let's #think and #act today.

Registration compulsory (Register at)--&gt; bit.ly/plantation4feb…

#thuvakkam #urbanforest #volunteer #environment https://t.co/jqi0i9YX2o",Positive
154,"We're not the only podcast in town to champion building better in the face of a climate emergency.

@ZeroAmbitions21 @ArchitectsJrnal @JNaturalBuilder  

Who else are we missing?

#ClimateEmergency #ClimateChange #Sustainability",Neutral
155,"While pursuing growth of the #blueeconomy sector, the environmental #sustainability and social equity aspects must also be understood using science, #technology, finance and innovation, note @ssmumbai &amp; @DrNilanjanG or-f.org/115670",Neutral
156,"Climate change “fingerprints” on large 2022 losses. Cat losses over $100bn for a fifth year, finds @GallagherRe_. bit.ly/40eTOre #climatechange #losses #fingerprints #naturalcatastrophe #milestone",Positive
157,"Supply chain software is taking center stage as companies adjust to a “new normal” operating environment.

bit.ly/3BJZLPK

#Supplychainmanagement #Trackandtrace #Supplychains #Sustainability #Logistics #Industry40",Neutral
158,Recycled PET is in limited supply and the textiles and packaging sectors may soon be in fierce competition for it to meet their ambitions #sustainability targets. Discover more in our latest insight. okt.to/Ff7Nn5 https://t.co/nkDNgIQeIz,Neutral
159,Modular Construction: Off-site and On Trend with @Consort_HW buff.ly/3kHEHpV #Sustainability https://t.co/nJ16hKQx5m,Negative
160,"Under the motto Rethink the System, we help companies implement sustainability solutions such as SAP Product Footprint Management in combination with SAP S/4HANA.
#sustainability #sap #s4hana #tsystems #rethinkthesystem
 link-shortener.io/melCPGhMx7WxII… https://t.co/EMDaxFlhoP",Neutral
161,"#GivingTuesday: Cold snowy days mean hibernation for many, but for some, they mean survival.

#SnowLeopards🐆 help maintain mountain ecosystems🏔️, but loss of habitat &amp; #ClimateChange threatens them.

Donate to support their conservation in 🇮🇳: bit.ly/3BxZrqf.

@Ketto https://t.co/TTgcG6cu8E",Positive
162,"AGRICULTURE6.0 aims to develop a smart platform for #monitoring &amp; #digitizing #agriculture, for woody crops to reach #sustainability &amp; #competitiveness of the sector while bringing the #primaryproduction closer to #digitalsociety.
#AgriTech #STEM #research 
@UPV @midra_i @UV_EG",Positive
163,"Graves sink, fisheries shrink as climate change hits... - The Malaysian Reserve dlvr.it/ShjTrR #ClimateChange",Positive
164,"StoreDot partners with Circulor to deliver EV materials supply chain transparency @StoreDotLtd @Circulor1 #ElectricVehicles #batteries #materials #SupplyChain #Sustainability 
newelectronics.co.uk/content/news/s… https://t.co/Vpugbs8gbQ",Positive
165,"Discover our new styling tool - Circular Creativity, get inspired by our inspirational color combination and #createyourownstory for your packaging design.

Request your samples via: lnkd.in/eMUEvMGB

#sustainability #pigments #trendcolor2023 #plasticpackaging https://t.co/CXPZPY8uJy",Positive
166,"📢We're pleased to welcome @anew_climate as our newest member! 

A leading #climatesolutions company, Anew will take part in our SOS 1.5 working group &amp; will continue to implement its #sustainability ambitions in collaboration with like-minded partners: 
👉bit.ly/3kUQeCx https://t.co/L4sBfZ1ljV",Neutral
167,"70% of technology sourcing leaders will have environmental-sustainability-aligned performance objectives by 2026: Gartner - bit.ly/3l0wfSI | #Environment #IT_Vendors #leaders #sustainable #Technology
bit.ly/3l0wfSI",Neutral
168,"Many #mining companies perceive OTR #tyre #recycling to be expensive, but Kal Tire’s Dan Allan says that it will help #businesses towards their #sustainability #goals #whyafrica #whymineafrica #ESG @KalTire @tracycobb 
whyafrica.co.za/building-susta…",Neutral
169,2/ Social Responsibility - More and more customers are looking for businesses that prioritise #sustainability and #socialresponsibility. Companies need to start taking active steps towards this goal.,Neutral
170,"📢We are now announcing TWO new PhD positions and ONE new postdoc in Sustainability Science at @LUCSUS_LU @lunduniversity.  

Read more &amp; apply ➡️lucsus.lu.se/article/new-po…

#Sustainability #science #phdjobs #phdpositions #postdocjobs @DrTorstenKrause @MineIslar @emmalijohansson https://t.co/TgjlQWvU4U",Positive
171,"🍆 Images of Eggplant crops in #Almeria, with BrioAgro's Smart Irrigation technology 
👉 brioagro.com

#brioagro #sustainability #agriculture #sustainablecrops #agriculturalinnovation #energeticsaving #smartirrigation #watersaving #agriculturalfarm #fertilizers",Neutral
172,"➤ More energy-efficient clouds now in sight! 😀 @umeauniversity and @EricssonLabs has developed an online portal that makes it possible to ""peek inside"" the processes in a data center – in real time #️⃣ #Ericsson #Cloud #Sustainability #EnergyEfficiency t.eric.sn/3HJ8eZk",Neutral
173,"Investment in renewable energy, electrified transport and green tech reached $1.1 trillion in 2022—tying global investment in atmosphere-warming fossil fuels for the first time - Source Bloomberg #sustainability #Greentransition #renewableenergy",Positive
174,@JebraFaushay Nobody is going to address the white elephant in the room? #ClimateChange is bringing snow to Saharan Africa. #GlobalWarming,Neutral
175,Maximise the success of your business with proper energy planning! Check out our latest blog post for insights &amp; tips. #EnergyPlanning #BusinessSuccess #Sustainability 💡💻💰 weareinteb.co.uk/2023/01/24/the…,Positive
176,"@corporateknight published their #Global100 list of the most sustainable corporations of 2023 and Coloplast were ranked as the most sustainable #MedTech company in our industry.
#Coloplast #MakingLifeEasier #Sustainability https://t.co/QIueF19Tc5",Neutral
177,"Is advanced recycling the answer to plastic waste?￼ greenstories.co.in/is-advanced-re… 
 #climatecrisis, #environment, #getgreengetgrowing, #gngagritech, #greenstories, #landfills, #plastic, #recycling, #waste, #wastemanagement, #Wastetoworth, #whether",Neutral
178,"Swiss startup presents hybrid EV batteries that recharge in 72 seconds
#EVs #electric #batteries #sustainability #hybrid #netzero #emissions #technology 

traveltomorrow.com/swiss-startup-…",Neutral
179,"Image a world where growing food is an obligation and preserving them is a duty. We therefore must educate our young population on the importance sustainable feeding. 

🔴 How do we make agriculture attractive to younger generations? 

 #foodcrisis #climatechange #advocacy #sdgs https://t.co/aYAN017VG3",Neutral
